model,year,price,transmission,mileage,tax,mpg,fuelType,engineSize
 C Class,2016.0, 24799,Automatic,30385,30,65.7,Diesel,2.1
 C Class,2019.0, 27199,Semi-Auto,3780,145,42.2,Petrol,2.0
 C Class,2019.0, 20699,Semi-Auto,10037,145,64.2,Diesel,2.1
 C Class,2017.0, 23699,Semi-Auto,7978,20,67.3,Diesel,2.1
 C Class,2018.0, 21449,Semi-Auto,2684,145,44.1,Petrol,1.5
 C Class,2019.0, 30849,Semi-Auto,8473,145,54.3,Diesel,2.0
 C Class,2019.0, 46999,Semi-Auto,9962,145,29.7,Petrol,3.0
 C Class,2019.0, 28199,Semi-Auto,10452,145,57.7,Diesel,2.0
 C Class,2019.0, 27499,Semi-Auto,1211,145,58.9,Diesel,1.6
 C Class,2019.0, 29299,Semi-Auto,2905,145,61.4,Diesel,2.0
 C Class,2016.0, 19799,Automatic,17000,30,64.2,Diesel,2.1
 C Class,2016.0, 20399,Semi-Auto,15000,30,64.2,Diesel,2.1
 C Class,2018.0, 23799,Semi-Auto,3640,145,47.9,Petrol,2.0
 C Class,2019.0, 31699,Semi-Auto,3358,145,57.7,Diesel,2.0
 C Class,2019.0, 30799,Semi-Auto,7031,145,61.4,Diesel,2.0
 C Class,2019.0, 31199,Semi-Auto,4885,145,64.2,Diesel,2.0
 C Class,2019.0, 34799,Semi-Auto,3435,145,44.1,Petrol,1.5
 C Class,2019.0, 68399,Semi-Auto,1282,145,28,Petrol,4.0
 C Class,2019.0, 31529,Automatic,1000,145,51.4,Diesel,2.0
 C Class,2019.0, 35049,Automatic,1000,145,44.1,Petrol,1.5
 C Class,2019.0, 38289,Automatic,1000,145,54.3,Diesel,2.0
 C Class,2019.0, 32289,Automatic,1000,145,46.3,Petrol,1.5
 C Class,2019.0, 32069,Automatic,1000,145,64.2,Diesel,2.0
 C Class,2019.0, 32069,Automatic,1000,145,64.2,Diesel,2.0
 C Class,2019.0, 30299,Automatic,7478,145,55.4,Diesel,2.0
 C Class,2019.0, 67699,Automatic,544,145,28,Petrol,4.0
 C Class,2019.0, 35399,Semi-Auto,1273,145,44.1,Petrol,1.5
 C Class,2019.0, 24849,Automatic,1446,145,45.6,Petrol,1.5
 C Class,2019.0, 24789,Automatic,428,145,44.1,Petrol,1.5
 C Class,2019.0, 39299,Automatic,8628,145,29.4,Petrol,3.0
 C Class,2019.0, 25099,Automatic,3400,145,42.2,Petrol,1.6
 C Class,2019.0, 27199,Automatic,754,145,46.3,Petrol,1.5
 C Class,2019.0, 23399,Automatic,3816,145,44.1,Petrol,1.5
 C Class,2019.0, 31199,Automatic,3435,145,57.7,Diesel,2.0
 C Class,2019.0, 32069,Semi-Auto,1000,145,64.2,Diesel,2.0
 C Class,2019.0, 30919,Semi-Auto,1000,145,53.3,Diesel,2.0
 C Class,2019.0, 25799,Semi-Auto,1000,145,45.6,Petrol,1.5
 C Class,2016.0, 38349,Semi-Auto,22000,300,34.5,Petrol,4.0
 C Class,2019.0, 49499,Semi-Auto,1000,145,29.1,Petrol,3.0
 C Class,2019.0, 49669,Semi-Auto,1000,145,29.1,Petrol,3.0
 C Class,2018.0, 18399,Semi-Auto,31122,145,64.2,Diesel,2.1
 C Class,2019.0, 31299,Semi-Auto,4631,145,61.4,Diesel,2.0
 C Class,2019.0, 33599,Semi-Auto,2983,145,57.7,Diesel,2.0
 C Class,2017.0, 20349,Semi-Auto,10745,30,64.2,Diesel,2.1
 C Class,2019.0, 34399,Semi-Auto,3353,145,55.4,Diesel,2.0
 C Class,2019.0, 30099,Semi-Auto,2671,145,60.1,Diesel,1.6
 C Class,2019.0, 31519,Semi-Auto,1000,145,45.6,Petrol,1.5
 C Class,2016.0, 19799,Semi-Auto,38500,125,52.3,Petrol,2.0
 C Class,2018.0, 29999,Semi-Auto,17788,145,36.2,Petrol,3.0
 C Class,2018.0, 26799,Semi-Auto,7466,145,47.1,Petrol,2.0
 C Class,2020.0, 36209,Semi-Auto,1000,145,42.8,Petrol,2.0
 C Class,2017.0, 14549,Semi-Auto,38085,20,65.7,Diesel,2.1
 C Class,2019.0, 25899,Semi-Auto,10662,145,47.1,Petrol,1.5
 C Class,2020.0, 36809,Semi-Auto,1000,145,46.3,Petrol,1.5
 C Class,2016.0, 25499,Semi-Auto,9458,160,43.5,Petrol,2.0
 C Class,2017.0, 18299,Semi-Auto,35431,30,61.4,Diesel,2.1
 C Class,2017.0, 25999,Semi-Auto,2883,145  ,42.2,Petrol,2.0
 C Class,2016.0, 18999,Semi-Auto,28500,20,64.2,Diesel,2.1
 C Class,2016.0, 19799,Semi-Auto,21086,30,64.2,Diesel,2.1
 C Class,2019.0, 28599,Semi-Auto,970,145,60.1,Diesel,1.6
 C Class,2019.0, 32599,Semi-Auto,3723,145,54.3,Diesel,2.0
 C Class,2019.0, 25999,Semi-Auto,13701,145,47.1,Petrol,1.5
 C Class,2018.0, 47099,Automatic,11501,145,31.7,Petrol,4.0
 C Class,2019.0, 26289,Automatic,650,145,46.3,Petrol,1.5
 C Class,2017.0, 25599,Semi-Auto,13000,145  ,42.2,Petrol,2.0
 C Class,2019.0, 31609,Semi-Auto,1825,145,64.2,Diesel,2.0
 C Class,2016.0, 15999,Semi-Auto,9000,20,65.7,Diesel,2.1
 C Class,2019.0, 34919,Semi-Auto,2292,145,44.1,Petrol,1.5
 C Class,2019.0, 28999,Semi-Auto,2392,150,46.3,Petrol,1.5
 C Class,2019.0, 33599,Automatic,1734,145,55.4,Diesel,2.0
 C Class,2019.0, 31099,Automatic,1935,145,44.1,Petrol,2.0
 C Class,2019.0, 20399,Semi-Auto,14111,145,61.4,Diesel,2.0
 C Class,2019.0, 29349,Semi-Auto,4133,145,57.7,Diesel,2.0
 C Class,2019.0, 20299,Semi-Auto,14144,145,46.3,Petrol,1.5
 C Class,2019.0, 25749,Semi-Auto,13873,145,61.4,Diesel,2.0
 C Class,2019.0, 25749,Semi-Auto,13789,145,61.4,Diesel,2.0
 C Class,2016.0, 17149,Semi-Auto,38395,30,64.2,Diesel,2.1
 C Class,2019.0, 42049,Semi-Auto,6071,145  ,30.4,Petrol,3.0
 C Class,2019.0, 30149,Semi-Auto,6362,145  ,64.2,Diesel,2.0
 C Class,2018.0, 29199,Semi-Auto,4699,145,54.3,Diesel,2.0
 C Class,2019.0, 19699,Semi-Auto,15020,145,46.3,Petrol,1.5
 C Class,2019.0, 32999,Semi-Auto,2373,145,54.3,Diesel,2.0
 C Class,2019.0, 42999,Semi-Auto,8751,145,29.1,Petrol,3.0
 C Class,2019.0, 41699,Semi-Auto,7400,145  ,30.4,Petrol,3.0
 C Class,2018.0, 50799,Automatic,639,145,31.7,Petrol,4.0
 C Class,2016.0, 17949,Automatic,22000,30,64.2,Diesel,2.1
 C Class,2019.0, 26299,Semi-Auto,5661,145,46.3,Petrol,1.5
 C Class,2019.0, 67199,Semi-Auto,2270,145,28,Petrol,4.0
 C Class,2019.0, 33999,Semi-Auto,1000,145,57.7,Diesel,2.0
 C Class,2017.0, 24289,Semi-Auto,13716,30,65.7,Diesel,2.1
 C Class,2020.0, 40179,Semi-Auto,1000,145,54.3,Diesel,2.0
 C Class,2019.0, 27299,Automatic,138,145,45.6,Petrol,1.5
 C Class,2019.0, 26699,Semi-Auto,10597,145,46.3,Petrol,1.5
 C Class,2019.0, 26699,Semi-Auto,6718,145,46.3,Petrol,1.5
 C Class,2019.0, 20399,Semi-Auto,13793,145,61.4,Diesel,2.0
 C Class,2019.0, 20799,Semi-Auto,15536,145,61.4,Diesel,2.0
 C Class,2019.0, 24299,Semi-Auto,14333,145,61.4,Diesel,2.0
 C Class,2019.0, 25999,Semi-Auto,14344,145,61.4,Diesel,2.0
 C Class,2018.0, 26189,Semi-Auto,8069,145  ,65.7,Diesel,2.1
 C Class,2019.0, 29799,Automatic,7621,145,57.7,Diesel,2.0
 C Class,2019.0, 29099,Semi-Auto,8205,145,57.7,Diesel,2.0
 C Class,2017.0, 19499,Semi-Auto,25241,145,64.2,Diesel,2.1
 C Class,2018.0, 24499,Semi-Auto,9304,145,60.1,Diesel,1.6
 C Class,2019.0, 23799,Semi-Auto,12946,145,61.4,Diesel,2.0
 C Class,2019.0, 43199,Semi-Auto,9551,145,29.1,Petrol,3.0
 C Class,2019.0, 41499,Semi-Auto,8116,145,30.4,Petrol,3.0
 C Class,2019.0, 29699,Semi-Auto,4279,145,56.5,Diesel,2.0
 C Class,2019.0, 32699,Semi-Auto,1362,145,56.5,Diesel,2.0
 C Class,2019.0, 32069,Semi-Auto,1000,145,64.2,Diesel,2.0
 C Class,2019.0, 27699,Semi-Auto,5426,145,45.6,Petrol,1.5
 C Class,2019.0, 32959,Semi-Auto,1000,145,64.2,Diesel,2.0
 C Class,2019.0, 29549,Semi-Auto,9053,145,44.1,Petrol,2.0
 C Class,2016.0, 21099,Semi-Auto,9272,20,67.3,Diesel,2.1
 C Class,2017.0, 16995,Semi-Auto,19372,145  ,64.2,Diesel,1.6
 C Class,2016.0, 13990,Manual,57138,20,68.9,Diesel,2.1
 C Class,2018.0, 29499,Automatic,1988,145,44.1,Petrol,2.0
 C Class,2019.0, 40099,Semi-Auto,11267,145,29.4,Petrol,3.0
 C Class,2019.0, 28399,Semi-Auto,7430,145,61.4,Diesel,2.0
 C Class,2019.0, 19799,Semi-Auto,14251,145,46.3,Petrol,1.5
 C Class,2019.0, 20199,Semi-Auto,11381,145,46.3,Petrol,1.5
 C Class,2019.0, 19799,Semi-Auto,14301,145,46.3,Petrol,1.5
 C Class,2019.0, 26049,Semi-Auto,9612,145,47.1,Petrol,1.5
 C Class,2019.0, 31999,Semi-Auto,1000,145,61.4,Diesel,2.0
 C Class,2019.0, 23849,Semi-Auto,15207,145,46.3,Petrol,1.5
 C Class,2019.0, 20349,Semi-Auto,13898,145,46.3,Petrol,1.5
 C Class,2019.0, 24599,Semi-Auto,14234,145,46.3,Petrol,1.5
 C Class,2019.0, 20299,Semi-Auto,14855,145,61.4,Diesel,2.0
 C Class,2019.0, 40849,Semi-Auto,10387,145,30.4,Petrol,3.0
 C Class,2019.0, 20349,Semi-Auto,14005,145,46.3,Petrol,1.5
 C Class,2019.0, 20299,Semi-Auto,14123,145,46.3,Petrol,1.5
 C Class,2019.0, 26899,Automatic,2019,145,45.6,Petrol,1.5
 C Class,2018.0, 25399,Automatic,18257,145,67.3,Diesel,2.1
 C Class,2019.0, 32099,Semi-Auto,1000,145,51.4,Diesel,2.0
 C Class,2019.0, 28399,Semi-Auto,3061,145,45.6,Petrol,1.5
 C Class,2019.0, 37999,Automatic,2486,145,44.1,Petrol,1.5
 C Class,2019.0, 33299,Automatic,2286,145,44.1,Petrol,2.0
 C Class,2019.0, 46599,Semi-Auto,1724,145,30.4,Petrol,3.0
 C Class,2019.0, 33699,Automatic,1000,145,44.1,Petrol,2.0
 C Class,2019.0, 66899,Semi-Auto,262,145,28.5,Petrol,4.0
 C Class,2019.0, 25849,Semi-Auto,13244,145,61.4,Diesel,2.0
 C Class,2019.0, 25549,Semi-Auto,15144,145,61.4,Diesel,2.0
 C Class,2019.0, 28799,Semi-Auto,13321,145,64.2,Diesel,2.0
 C Class,2019.0, 24299,Semi-Auto,11403,145,61.4,Diesel,2.0
 C Class,2019.0, 26049,Semi-Auto,9693,145,47.1,Petrol,1.5
 C Class,2019.0, 28349,Semi-Auto,7133,145,56.5,Diesel,2.0
 C Class,2019.0, 31149,Semi-Auto,6750,145,54.3,Diesel,2.0
 C Class,2019.0, 32499,Semi-Auto,1303,145,46.3,Petrol,1.5
 C Class,2019.0, 33799,Semi-Auto,5669,145,55.4,Diesel,2.0
 C Class,2017.0, 18049,Semi-Auto,41005,30,61.4,Diesel,2.1
 C Class,2019.0, 27499,Semi-Auto,3462,145,60.1,Diesel,1.6
 C Class,2019.0, 28599,Semi-Auto,901,145,61.4,Diesel,2.0
 C Class,2019.0, 31599,Semi-Auto,3784,145,55.4,Diesel,2.0
 C Class,2019.0, 31799,Semi-Auto,2273,145,64.2,Diesel,2.0
 C Class,2019.0, 26799,Semi-Auto,2498,145,45.6,Petrol,1.5
 C Class,2019.0, 41999,Semi-Auto,10104,145  ,30.4,Petrol,3.0
 C Class,2019.0, 20599,Semi-Auto,13004,145,61.4,Diesel,2.0
 C Class,2019.0, 34399,Semi-Auto,3414,145,44.1,Petrol,2.0
 C Class,2019.0, 25699,Semi-Auto,15251,145,61.4,Diesel,2.0
 C Class,2019.0, 29799,Semi-Auto,8959,145,57.7,Diesel,2.0
 C Class,2018.0, 22549,Semi-Auto,16961,145,46.3,Petrol,1.5
 C Class,2019.0, 25499,Semi-Auto,16226,145,61.4,Diesel,2.0
 C Class,2019.0, 29099,Semi-Auto,3820,145,64.2,Diesel,2.0
 C Class,2018.0, 25049,Semi-Auto,6550,145,60.1,Diesel,1.6
 C Class,2015.0, 16789,Semi-Auto,20100,30,61.4,Diesel,2.1
 C Class,2017.0, 22899,Semi-Auto,17800,145,67.3,Diesel,2.1
 C Class,2019.0, 62399,Semi-Auto,7580,145,28,Petrol,4.0
 C Class,2018.0, 23799,Automatic,5905,145,49.6,Petrol,2.0
 C Class,2019.0, 30149,Automatic,8351,145,54.3,Diesel,2.0
 C Class,2019.0, 67159,Automatic,883,145,28,Petrol,4.0
 C Class,2017.0, 35499,Automatic,10709,145,34,Petrol,3.0
 C Class,2019.0, 31539,Automatic,118,145,64.2,Diesel,2.0
 C Class,2019.0, 33699,Automatic,5428,145,43.5,Petrol,2.0
 C Class,2019.0, 32068,Automatic,23,145,64.2,Diesel,2.0
 C Class,2019.0, 28799,Semi-Auto,12030,145,44.1,Petrol,1.5
 C Class,2018.0, 28149,Automatic,9273,145,54.3,Diesel,2.0
 C Class,2019.0, 29899,Semi-Auto,4405,145,61.4,Diesel,2.0
 C Class,2016.0, 22549,Automatic,30385,30,65.7,Diesel,2.1
 C Class,2017.0, 18899,Semi-Auto,27560,20,64.2,Diesel,2.1
 C Class,2019.0, 25389,Semi-Auto,8639,145,45.6,Petrol,1.5
 C Class,2018.0, 27449,Automatic,7299,145,57.7,Diesel,2.0
 C Class,2018.0, 27249,Automatic,8761,145,57.7,Diesel,2.0
 C Class,2019.0, 26899,Automatic,796,145,45.6,Petrol,1.5
 C Class,2019.0, 44399,Semi-Auto,9026,145,29.1,Petrol,3.0
 C Class,2018.0, 22699,Semi-Auto,20001,145,67.3,Diesel,2.1
 C Class,2017.0, 14899,Semi-Auto,31475,20,65.7,Diesel,2.1
 C Class,2020.0, 39099,Semi-Auto,1000,145,44.1,Petrol,2.0
 C Class,2019.0, 19799,Semi-Auto,14133,145,46.3,Petrol,1.5
 C Class,2019.0, 25549,Semi-Auto,14923,145,61.4,Diesel,2.0
 C Class,2019.0, 25699,Semi-Auto,11738,145,47.1,Petrol,1.5
 C Class,2019.0, 23949,Semi-Auto,18542,145,46.3,Petrol,1.5
 C Class,2017.0, 23649,Semi-Auto,19758,145,47.1,Petrol,2.0
 C Class,2019.0, 20549,Semi-Auto,13276,145,61.4,Diesel,2.0
 C Class,2019.0, 20299,Semi-Auto,14354,145,46.3,Petrol,1.5
 C Class,2019.0, 25849,Semi-Auto,13158,145,61.4,Diesel,2.0
 C Class,2019.0, 29449,Semi-Auto,9970,145,64.2,Diesel,2.0
 C Class,2019.0, 25199,Semi-Auto,14708,145,47.1,Petrol,1.5
 C Class,2020.0, 37249,Semi-Auto,1000,145,57.7,Diesel,2.0
 C Class,2020.0, 53669,Semi-Auto,1000,145,29.1,Petrol,3.0
 C Class,2018.0, 37999,Semi-Auto,5000,145,30.4,Petrol,3.0
 C Class,2019.0, 28388,Semi-Auto,4900,145,64.2,Diesel,2.0
 C Class,2016.0, 18849,Semi-Auto,25199,30,62.8,Diesel,2.1
 C Class,2018.0, 28789,Semi-Auto,7800,145,57.7,Diesel,2.0
 C Class,2017.0, 25999,Semi-Auto,2800,145,42.2,Petrol,2.0
 C Class,2019.0, 26499,Semi-Auto,12781,145,61.4,Diesel,2.0
 C Class,2019.0, 20799,Semi-Auto,13965,145,61.4,Diesel,2.0
 C Class,2016.0, 23999,Semi-Auto,10000,30,65.7,Diesel,2.1
 C Class,2017.0, 22999,Semi-Auto,12000,145  ,48.7,Petrol,2.0
 C Class,2019.0, 28299,Semi-Auto,5005,145,56.5,Diesel,2.0
 C Class,2019.0, 19799,Semi-Auto,14301,150,46.3,Petrol,1.5
 C Class,2017.0, 25599,Semi-Auto,17500,145  ,42.2,Petrol,2.0
 C Class,2019.0, 27299,Automatic,386,145,45.6,Petrol,1.5
 C Class,2019.0, 27999,Automatic,3817,145,60.1,Diesel,1.6
 C Class,2019.0, 24799,Automatic,6370,145,44.1,Petrol,1.5
 C Class,2019.0, 23849,Semi-Auto,14079,145,61.4,Diesel,2.0
 C Class,2019.0, 25299,Semi-Auto,10185,145,46.3,Petrol,1.5
 C Class,2019.0, 28299,Semi-Auto,7395,145,56.5,Diesel,2.0
 C Class,2019.0, 27399,Semi-Auto,2899,145,47.1,Petrol,1.5
 C Class,2019.0, 34799,Semi-Auto,1941,145,55.4,Diesel,2.0
 C Class,2019.0, 31199,Semi-Auto,5382,145,61.4,Diesel,2.0
 C Class,2019.0, 23299,Manual,4289,145,47.1,Petrol,1.6
 C Class,2019.0, 23499,Manual,3162,145,47.1,Petrol,1.6
 C Class,2019.0, 19999,Semi-Auto,12668,145,46.3,Petrol,1.5
 C Class,2019.0, 20299,Semi-Auto,14316,150,46.3,Petrol,1.5
 C Class,2019.0, 25549,Semi-Auto,15144,150,61.4,Diesel,2.0
 C Class,2017.0, 24498,Automatic,21650,150,54.3,Diesel,2.1
 C Class,2017.0, 31999,Automatic,24700,260,35.3,Petrol,3.0
 C Class,2019.0, 30249,Automatic,2225,145,55.4,Diesel,2.0
 C Class,2019.0, 24799,Automatic,508,145,44.1,Petrol,1.5
 C Class,2018.0, 23449,Automatic,7318,145,46.3,Petrol,1.5
 C Class,2019.0, 29899,Semi-Auto,12478,145,54.3,Diesel,2.0
 C Class,2019.0, 26499,Semi-Auto,3798,145,45.6,Petrol,1.5
 C Class,2019.0, 25999,Semi-Auto,5922,145,45.6,Petrol,1.5
 C Class,2019.0, 26599,Semi-Auto,3341,145,45.6,Petrol,1.5
 C Class,2019.0, 28999,Semi-Auto,3376,145,64.2,Diesel,2.0
 C Class,2019.0, 29299,Semi-Auto,5806,145,44.1,Petrol,2.0
 C Class,2019.0, 27599,Semi-Auto,4664,145,61.4,Diesel,2.0
 C Class,2019.0, 19799,Semi-Auto,14311,145,46.3,Petrol,1.5
 C Class,2018.0, 29249,Semi-Auto,4574,145,54.3,Diesel,2.0
 C Class,2017.0, 17999,Semi-Auto,29000,145,64.2,Diesel,2.1
 C Class,2017.0, 22499,Semi-Auto,14000,30,64.2,Diesel,2.1
 C Class,2017.0, 30999,Automatic,26000,300,34,Petrol,3.0
 C Class,2019.0, 33149,Semi-Auto,9000,145,54.3,Diesel,2.0
 C Class,2016.0, 18799,Semi-Auto,26428,30,64.2,Diesel,2.1
 C Class,2019.0, 25999,Semi-Auto,13269,145,61.4,Diesel,2.0
 C Class,2019.0, 26499,Semi-Auto,7795,145,46.3,Petrol,1.5
 C Class,2017.0, 24699,Semi-Auto,19000,145,43.5,Petrol,2.0
 C Class,2018.0, 28789,Semi-Auto,9797,150,54.3,Diesel,2.0
 C Class,2017.0, 24499,Semi-Auto,19169,150,67.3,Diesel,2.1
 C Class,2018.0, 28049,Semi-Auto,9977,145,54.3,Diesel,2.0
 C Class,2016.0, 20199,Semi-Auto,34400,20,67.3,Diesel,2.1
 C Class,2019.0, 32999,Semi-Auto,5612,145,57.7,Diesel,2.0
 C Class,2019.0, 19749,Semi-Auto,14619,145,46.3,Petrol,1.5
 C Class,2019.0, 34199,Semi-Auto,4229,145,55.4,Diesel,2.0
 C Class,2019.0, 33699,Semi-Auto,246,145,44.1,Petrol,2.0
 C Class,2019.0, 42699,Semi-Auto,24,145,30.4,Petrol,3.0
 C Class,2019.0, 33599,Semi-Auto,1000,145,44.1,Petrol,2.0
 C Class,2019.0, 20499,Semi-Auto,13441,145,61.4,Diesel,2.0
 C Class,2017.0, 31349,Semi-Auto,16915,145  ,35.8,Petrol,3.0
 C Class,2015.0, 17089,Semi-Auto,27501,30,64.2,Diesel,2.1
 C Class,2016.0, 17799,Semi-Auto,23000,20,64.2,Diesel,2.1
 C Class,2016.0, 18799,Semi-Auto,20115,125,51.4,Petrol,2.0
 C Class,2019.0, 29339,Semi-Auto,1000,145,45.6,Petrol,1.5
 C Class,2019.0, 26299,Semi-Auto,8059,145,47.1,Petrol,1.5
 C Class,2017.0, 23649,Semi-Auto,19758,150,47.1,Petrol,2.0
 C Class,2018.0, 29199,Semi-Auto,9381,145,54.3,Diesel,2.0
 C Class,2019.0, 24899,Semi-Auto,3335,145,61.4,Diesel,2.0
 C Class,2019.0, 25699,Semi-Auto,2547,145,42.2,Petrol,1.6
 C Class,2019.0, 28999,Semi-Auto,2701,145,42.2,Petrol,1.6
 C Class,2019.0, 27499,Semi-Auto,10803,145,60.1,Diesel,1.6
 C Class,2019.0, 26999,Semi-Auto,1758,145,46.3,Petrol,1.5
 C Class,2019.0, 30299,Semi-Auto,5915,145,44.1,Petrol,2.0
 C Class,2019.0, 34649,Semi-Auto,1000,145,61.4,Diesel,2.0
 C Class,2019.0, 28699,Semi-Auto,1900,145,45.6,Petrol,1.5
 C Class,2019.0, 25549,Semi-Auto,15016,145,61.4,Diesel,2.0
 C Class,2019.0, 25999,Semi-Auto,12353,145,61.4,Diesel,2.0
 C Class,2019.0, 25599,Semi-Auto,12300,145,47.1,Petrol,1.5
 C Class,2019.0, 24899,Semi-Auto,12437,145,46.3,Petrol,1.5
 C Class,2019.0, 19799,Semi-Auto,14297,145,46.3,Petrol,1.5
 C Class,2019.0, 30399,Semi-Auto,3964,145,44.1,Petrol,2.0
 C Class,2019.0, 31599,Semi-Auto,3115,145,55.4,Diesel,2.0
 C Class,2019.0, 27099,Semi-Auto,1327,145,45.6,Petrol,1.5
 C Class,2019.0, 28599,Semi-Auto,1171,145,61.4,Diesel,2.0
 C Class,2019.0, 26999,Semi-Auto,1500,145,45.6,Petrol,1.5
 C Class,2018.0, 23499,Semi-Auto,22000,145,61.4,Diesel,2.0
 C Class,2018.0, 22399,Semi-Auto,5678,145,58.9,Diesel,1.6
 C Class,2018.0, 23099,Semi-Auto,9769,145,46.3,Petrol,1.5
 C Class,2018.0, 27499,Semi-Auto,7073,145,57.7,Diesel,2.0
 C Class,2018.0, 27449,Semi-Auto,5532,145,44.1,Petrol,2.0
 C Class,2019.0, 29749,Semi-Auto,6118,145,57.7,Diesel,2.0
 C Class,2019.0, 40699,Semi-Auto,10476,145,30.4,Petrol,3.0
 C Class,2019.0, 29699,Semi-Auto,5409,145,61.4,Diesel,2.0
 C Class,2016.0, 17699,Semi-Auto,26500,20,64.2,Diesel,2.1
 C Class,2019.0, 33789,Automatic,1000,145,61.4,Diesel,2.0
 C Class,2019.0, 26899,Semi-Auto,2239,145,46.3,Petrol,1.5
 C Class,2019.0, 31529,Semi-Auto,1000,145,51.4,Diesel,2.0
 C Class,2019.0, 69679,Semi-Auto,1000,145,28,Petrol,4.0
 C Class,2019.0, 31999,Semi-Auto,1000,145,61.4,Diesel,2.0
 C Class,2019.0, 36539,Semi-Auto,1000,145,55.4,Diesel,2.0
 C Class,2019.0, 27999,Automatic,649,145,46.3,Petrol,1.5
 C Class,2017.0, 16495,Semi-Auto,34270,30,64.2,Diesel,1.6
 C Class,2015.0, 17295,Automatic,34955,30,64.2,Diesel,2.1
 C Class,2016.0, 22795,Automatic,26160,30,65.7,Diesel,2.1
 C Class,2017.0, 17599,Semi-Auto,41107,30,64.2,Diesel,2.1
 C Class,2017.0, 18799,Semi-Auto,17274,30,64.2,Diesel,2.1
 C Class,2019.0, 25749,Semi-Auto,11473,145,47.1,Petrol,1.5
 C Class,2019.0, 19899,Semi-Auto,13690,145,46.3,Petrol,1.5
 C Class,2019.0, 20249,Semi-Auto,10658,145,46.3,Petrol,1.5
 C Class,2019.0, 25349,Semi-Auto,10503,145,44.1,Petrol,1.5
 C Class,2017.0, 18399,Semi-Auto,23393,145,64.2,Diesel,2.1
 C Class,2019.0, 29549,Semi-Auto,10576,145,57.7,Diesel,2.0
 C Class,2019.0, 20299,Semi-Auto,14088,145,46.3,Petrol,1.5
 C Class,2015.0, 13649,Semi-Auto,35464,20,65.7,Diesel,2.1
 C Class,2017.0, 19299,Semi-Auto,30577,30,64.2,Diesel,2.1
 C Class,2017.0, 19199,Semi-Auto,8306,145,50.4,Petrol,2.0
 C Class,2017.0, 48999,Semi-Auto,15000,300,32.8,Petrol,4.0
 C Class,2018.0, 24099,Semi-Auto,31140,145,67.3,Diesel,2.1
 C Class,2017.0, 20499,Semi-Auto,24000,30,61.4,Diesel,2.1
 C Class,2020.0, 39759,Semi-Auto,1000,145,54.3,Diesel,2.0
 C Class,2019.0, 34099,Semi-Auto,1000,145,42.2,Petrol,2.0
 C Class,2020.0, 33509,Semi-Auto,1000,145,39.2,Petrol,2.0
 C Class,2016.0, 36399,Semi-Auto,27416,305,34.5,Petrol,4.0
 C Class,2015.0, 19099,Semi-Auto,29000,30,61.4,Diesel,2.1
 C Class,2019.0, 20249,Semi-Auto,14681,145,46.3,Petrol,1.5
 C Class,2019.0, 27099,Semi-Auto,1059,145,45.6,Petrol,1.5
 C Class,2019.0, 27799,Automatic,3070,145,60.1,Diesel,1.6
 C Class,2019.0, 26549,Automatic,4818,145,60.1,Diesel,1.6
 C Class,2019.0, 30599,Semi-Auto,3601,145,44.1,Petrol,2.0
 C Class,2019.0, 19999,Semi-Auto,14514,145,61.4,Diesel,2.0
 C Class,2019.0, 25999,Semi-Auto,10914,145,46.3,Petrol,1.5
 C Class,2019.0, 26299,Semi-Auto,13149,145,61.4,Diesel,2.0
 C Class,2019.0, 47999,Semi-Auto,8456,145,29.7,Petrol,3.0
 C Class,2018.0, 23399,Automatic,8033,145,46.3,Petrol,1.5
 C Class,2019.0, 24199,Automatic,3250,145,44.1,Petrol,1.5
 C Class,2019.0, 28899,Semi-Auto,9000,145,44.1,Petrol,2.0
 C Class,2019.0, 26899,Semi-Auto,1308,145,45.6,Petrol,1.5
 C Class,2017.0, 22799,Semi-Auto,11304,145  ,58.9,Diesel,2.1
 C Class,2016.0, 18099,Semi-Auto,17557,20,64.2,Diesel,2.1
 C Class,2019.0, 23399,Automatic,3950,145,44.1,Petrol,1.5
 C Class,2019.0, 37449,Automatic,5510,145,54.3,Diesel,2.0
 C Class,2019.0, 25099,Automatic,4289,145,44.1,Petrol,1.5
 C Class,2019.0, 28499,Semi-Auto,2524,145,45.6,Petrol,1.5
 C Class,2016.0, 24749,Automatic,21118,125,61.4,Diesel,2.1
 C Class,2015.0, 16899,Semi-Auto,30895,30,61.4,Diesel,2.1
 C Class,2018.0, 23100,Automatic,10424,145,45.6,Petrol,1.5
 C Class,2014.0, 12100,Semi-Auto,55731,145,54.3,Diesel,2.1
 C Class,2013.0, 14000,Semi-Auto,34998,150,53.3,Diesel,2.1
 C Class,2017.0, 16189,Manual,16946,125,53.3,Petrol,2.0
 C Class,2019.0, 31199,Semi-Auto,2000,145,44.1,Petrol,1.5
 C Class,2019.0, 26999,Semi-Auto,9568,145,61.4,Diesel,2.0
 C Class,2019.0, 30199,Semi-Auto,10738,145,54.3,Diesel,2.0
 C Class,2019.0, 25649,Semi-Auto,7861,145,46.3,Petrol,1.5
 C Class,2019.0, 26149,Semi-Auto,11357,145,61.4,Diesel,2.0
 C Class,2019.0, 30799,Semi-Auto,3721,145,57.7,Diesel,2.0
 C Class,2019.0, 20499,Semi-Auto,13490,145,61.4,Diesel,2.0
